,id,budget,genres,overview,popularity,production_companies,release_date,revenue,title,vote_average,original_language,vote_count
1681,63617,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","The Florida Keys in 1840, where the implacable hurricanes of the Caribbean scream, where the salvagers of Key West, like the intrepid and beautiful Loxi Claiborne and her crew, reap, aboard frail schooners, the harvest of the wild wind, facing the shark teeth of the reefs to rescue the sailors and the cargo from the shipwrecks caused by the scavengers of the sea.",38.439,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}]",1942-03-26,0,Reap the Wild Wind,6.6,en,38
1682,405882,3500000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","Demon hunter, Jebediah Huntley teams up with an FBI agent to battle a supernatural force in the southern state of Mississippi.",40.551,"[{'id': 36685, 'logo_path': None, 'name': 'Bottom Line Entertainment', 'origin_country': 'US'}, {'id': 21139, 'logo_path': None, 'name': 'Archstone Pictures', 'origin_country': ''}, {'id': 38159, 'logo_path': None, 'name': 'Burning Sky Films', 'origin_country': ''}]",2016-08-27,0,Don't Kill It,6.2,en,163
1683,10184,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","Remember that really cute girl/guy who said they'd call – and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you.",37.294,"[{'id': 19813, 'logo_path': None, 'name': 'Flower Films', 'origin_country': 'US'}]",2009-02-06,178866158,He's Just Not That Into You,6.5,en,3071
1684,5255,165000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",43.742,"[{'id': 1867, 'logo_path': None, 'name': 'Golden Mean', 'origin_country': ''}, {'id': 4171, 'logo_path': '/ip8rzankhLLhJGGkvfCirfUM26d.png', 'name': 'Playtone', 'origin_country': 'US'}, {'id': 11395, 'logo_path': '/5vSBzUwnCcaF90ZTchG3LwRKQ2M.png', 'name': 'ImageMovers', 'origin_country': 'US'}, {'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 2265, 'logo_path': '/cA8M1Z7jx5ZXtLEFBgzot6RGPxM.png', 'name': 'Shangri-La Entertainment', 'origin_country': 'US'}]",2004-11-10,310634054,The Polar Express,6.7,en,5092
1685,158852,190000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]","Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",39.963,"[{'id': 20656, 'logo_path': None, 'name': 'Babieka Films', 'origin_country': 'ES'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 59778, 'logo_path': None, 'name': 'A113', 'origin_country': ''}]",2015-05-19,209154322,Tomorrowland,6.2,en,6151
1686,913862,0,"[{'id': 99, 'name': 'Documentary'}]",Investigators reveal how Boeing’s alleged priority of profit over safety could have contributed to two catastrophic crashes within months of each other.,37.338,"[{'id': 121427, 'logo_path': '/rOvuUb2UaKDahx7OqQ1hD4B8Ljk.png', 'name': 'Imagine Documentaries', 'origin_country': 'US'}, {'id': 42136, 'logo_path': None, 'name': 'Moxie Firecracker Films', 'origin_country': 'US'}]",2022-02-09,0,Downfall: The Case Against Boeing,7.2,en,87
1687,7443,45000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Having been hopelessly repressed and facing eventual certain death at the British chicken farm where they are held, Ginger the chicken along with the help of Rocky the American rooster decide to rebel and lead their fellow chickens in a great escape from the murderous farmers Mr. and Mrs. Tweedy and their farm of doom.",39.976,"[{'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 297, 'logo_path': '/ykJbf1z5qIreJrHWfnh1ev1alkD.png', 'name': 'Aardman Animations', 'origin_country': 'GB'}, {'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]",2000-06-21,224834564,Chicken Run,6.7,en,4008
1688,58857,6000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",A bravado period action film set at the end of Japan's feudal era in which a group of unemployed samurai are enlisted to bring down a sadistic lord and prevent him from ascending to the throne and plunging the country into a war-torn future.,48.523,"[{'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'Toho', 'origin_country': 'JP'}, {'id': 7912, 'logo_path': None, 'name': 'Sedic International', 'origin_country': ''}]",2010-09-09,17555141,13 Assassins,7.3,ja,852
1689,653740,0,"[{'id': 99, 'name': 'Documentary'}]","True crime meets global spy thriller in this gripping account of the assassination of Kim Jong-nam, the half brother of the North Korean leader. The film follows the trial of the two female assassins, probing the question: were the women trained killers or innocent pawns of North Korea?",41.077,"[{'id': 149326, 'logo_path': '/hP9R5eLyaKOHbNNFjt4hnWrNDKA.png', 'name': 'Greenwich Entertainment', 'origin_country': 'US'}, {'id': 90561, 'logo_path': '/giNPSYYc9QwHJRh3jka4h6mgV6H.png', 'name': 'Tripod Media', 'origin_country': 'US'}]",2021-08-12,0,Assassins,7.4,en,8
1690,400928,7000000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",43.026,"[{'id': 89578, 'logo_path': None, 'name': 'Grade A Entertainment', 'origin_country': ''}, {'id': 8569, 'logo_path': None, 'name': 'Dayday Films', 'origin_country': 'GB'}, {'id': 7493, 'logo_path': '/452FO4LcI6lA6bfgl6w1kQYRBlr.png', 'name': 'FilmNation Entertainment', 'origin_country': 'US'}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}]",2017-04-12,40343446,Gifted,8.0,en,4369
1691,146233,46000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","Keller Dover faces a parent's worst nightmare when his 6-year-old daughter, Anna, and her friend go missing. The only lead is an old motorhome that had been parked on their street. The head of the investigation, Detective Loki, arrests the driver, but a lack of evidence forces Loki to release his only suspect. Dover, knowing that his daughter's life is at stake, decides that he has no choice but to take matters into his own hands.",42.721,"[{'id': 12199, 'logo_path': '/gYYIgHpgRsyhyUkeFev1GnwBqHb.png', 'name': 'Madhouse Entertainment', 'origin_country': 'US'}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 18208, 'logo_path': None, 'name': '8:38 Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/rUp0lLKa1pr4UsPm8fgzmnNGxtq.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]",2013-09-18,122126687,Prisoners,8.1,en,9239
1692,87827,120000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",44.568,"[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 444, 'logo_path': '/42UPdZl6B2cFXgNUASR8hSt9mpS.png', 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/Q8mw2AOQQc8Qg0uNwLWq86DVZv.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 13480, 'logo_path': None, 'name': 'Haishang Films', 'origin_country': ''}, {'id': 10893, 'logo_path': None, 'name': 'Big Screen Productions', 'origin_country': ''}, {'id': 133789, 'logo_path': None, 'name': 'Ingenious Film Partners', 'origin_country': ''}, {'id': 32555, 'logo_path': None, 'name': 'Netter Productions', 'origin_country': 'US'}]",2012-11-20,609016565,Life of Pi,7.4,en,11544
1693,1367,7000000,"[{'id': 18, 'name': 'Drama'}]","After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",38.462,"[{'id': 8880, 'logo_path': '/fE7LBw7Jz8R29EABFGCvWNriZxN.png', 'name': 'Winkler Films', 'origin_country': 'US'}, {'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}]",1979-06-15,85182160,Rocky II,7.2,en,3389
1694,206487,5500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",57.008,"[{'id': 10950, 'logo_path': '/6TdE9m9KgV2az7vNI8n95rQiYr3.png', 'name': 'Screen Queensland', 'origin_country': 'AU'}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 15392, 'logo_path': None, 'name': 'Blacklab Entertainment', 'origin_country': ''}, {'id': 15393, 'logo_path': None, 'name': 'Wolfhound Pictures', 'origin_country': 'AU'}]",2014-08-28,4942449,Predestination,7.4,en,5279
1695,323660,0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","When Rumpelstiltskin destroys the Magic Mirror and escapes to the modern world, the four princesses of ""Once Upon a Time""-Cinderella, Sleeping Beauty, Snow White, and Rapunzel-are sucked through the portal too. Well-trained and endowed with magical powers, the four women must fight Rumpelstiltskin and his army of thralls before he enslaves everyone on Earth.",46.696,"[{'id': 1311, 'logo_path': '/ic2bTizdzRLDVzAvN7MXdUg3WQV.png', 'name': 'The Asylum', 'origin_country': 'US'}]",2015-03-17,0,Avengers Grimm,4.0,en,98
1696,680319,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Lori and Doug break up right before Lori's sister's wedding and decide to pretend they're still together for the weekend as to not disrupt the fun.,38.516,"[{'id': 45086, 'logo_path': None, 'name': 'Tilted Windmill Productions', 'origin_country': 'US'}, {'id': 119056, 'logo_path': '/M1JqFOGwyWX3MbGnBklUCieJ9o.png', 'name': 'Particular Crowd', 'origin_country': 'US'}]",2021-04-23,0,We Broke Up,6.1,en,24
1697,354556,5400000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again.",37.755,"[{'id': 94075, 'logo_path': '/nkw80ACY2dt8zl3G8VsPdpUOICj.png', 'name': 'Renovatio Entertainment', 'origin_country': 'RU'}, {'id': 9340, 'logo_path': '/Pih8qdFRi0R21REdsb9NtaCdex.png', 'name': 'Enjoy Movies', 'origin_country': 'RU'}, {'id': 87064, 'logo_path': None, 'name': 'Big Cinema House', 'origin_country': 'RU'}]",2017-02-14,4803565,Guardians,4.9,ru,616
1698,578,7000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]","When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.",41.446,"[{'id': 1865, 'logo_path': None, 'name': 'Zanuck/Brown Productions', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]",1975-06-20,470653000,Jaws,7.6,en,8331
1699,10521,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Two best friends become rivals when their respective weddings are accidentally booked for the same day.,48.396,"[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/hNuGhsKVlmhnwSRcmOejDBDjh6w.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 26671, 'logo_path': None, 'name': 'Biride Productions', 'origin_country': ''}, {'id': 444, 'logo_path': '/42UPdZl6B2cFXgNUASR8hSt9mpS.png', 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 6332, 'logo_path': '/42UPdZl6B2cFXgNUASR8hSt9mpS.png', 'name': 'Dune Entertainment III', 'origin_country': 'US'}]",2009-01-09,115375850,Bride Wars,6.2,en,2610
1700,791348,0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]","John Constantine wakes up in the eerie House of Mystery with no recollection of how he got there. Fortunately, Zatanna and his friends are all there. Unfortunately, they have a bad habit of turning into demons and ripping him to shreds, over and over again!",34.498,"[{'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}, {'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}]",2022-05-02,0,Constantine: The House of Mystery,5.8,en,8
1701,471335,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Movie is based on the popular webcomic “Cheese in the Trap” by Soonkki which was previously adapted in the 2016 television drama series “Cheese in the Trap.”,44.589,"[{'id': 87423, 'logo_path': None, 'name': 'Mountain Movement Story', 'origin_country': ''}, {'id': 71853, 'logo_path': '/lrKwhhkjtqtl2o0A8DmQZHSk7vP.png', 'name': 'Little Big Pictures', 'origin_country': 'KR'}]",2018-03-14,0,Cheese in the Trap,6.7,ko,52
1702,717728,20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she believes that something unearthly has been summoned… and that she is at the center of it.",43.621,"[{'id': 5859, 'logo_path': None, 'name': 'Infinity Films', 'origin_country': ''}, {'id': 149897, 'logo_path': None, 'name': 'Orwo Studios (US)', 'origin_country': ''}, {'id': 6353, 'logo_path': '/7Fs0fMLWrPUaM3H0PK4hbnuEE1g.png', 'name': 'Screen Media Films', 'origin_country': 'US'}]",2022-02-17,0,Jeepers Creepers: Reborn,8.3,en,6
1703,390734,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",42.976,"[{'id': 142655, 'logo_path': None, 'name': 'Square Visual Works Co. Ltd.', 'origin_country': ''}, {'id': 75080, 'logo_path': None, 'name': 'Digic Pictures', 'origin_country': ''}, {'id': 142992, 'logo_path': None, 'name': 'Pixoloid Studios', 'origin_country': ''}, {'id': 10038, 'logo_path': '/nCueXKwYIEXrZ5ofqSJBO1YcmRr.png', 'name': 'Square Enix', 'origin_country': 'JP'}, {'id': 4164, 'logo_path': None, 'name': 'Square USA', 'origin_country': ''}, {'id': 110539, 'logo_path': None, 'name': 'The Monk Studios', 'origin_country': ''}, {'id': 94458, 'logo_path': None, 'name': 'Toneplus Animation Studios', 'origin_country': ''}]",2016-07-09,269980,Kingsglaive: Final Fantasy XV,6.8,ja,558
1704,19173,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","A chronicle of the life of a middle-class French girl's sexual adventures, her then fall into prostitution, and her ultimate redemption.",43.964,"[{'id': 3631, 'logo_path': None, 'name': 'Filmax', 'origin_country': 'ES'}, {'id': 7660, 'logo_path': None, 'name': 'Canonigo Films', 'origin_country': ''}]",2008-10-17,0,Diary of a Nymphomaniac,5.5,es,239
1705,333484,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]","Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",45.966,"[{'id': 1423, 'logo_path': '/9KSoL1oEQaBSPLwEhoZZRoxTzyx.png', 'name': 'Escape Artists', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 34034, 'logo_path': None, 'name': 'LStar Capital', 'origin_country': 'US'}, {'id': 79566, 'logo_path': None, 'name': 'Pin High Productions', 'origin_country': ''}, {'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]",2016-09-14,162360636,The Magnificent Seven,6.4,en,5061
1706,14442,31000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",47.858,"[{'id': 7692, 'logo_path': None, 'name': 'World 2000 Entertainment', 'origin_country': 'IE'}, {'id': 85437, 'logo_path': None, 'name': 'Enchanted Productions', 'origin_country': ''}]",2004-04-09,27388767,Ella Enchanted,6.4,en,1546
1707,77174,60000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","In the town of Blithe Hollow, Norman Babcock can speak to the dead, but no one other than his eccentric new friend believes his ability is real. One day, Norman's eccentric uncle tells him of a ritual he must perform to protect the town from a curse cast by a witch centuries ago.",38.911,"[{'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}, {'id': 11537, 'logo_path': '/AgCkAk8EpUG9fTmK6mWcaJA2Zwh.png', 'name': 'Laika Entertainment', 'origin_country': 'US'}]",2012-08-03,107139399,ParaNorman,6.9,en,2073
1708,267860,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",42.66,"[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Films', 'origin_country': 'US'}, {'id': 37, 'logo_path': '/nlG4JEjJ7SAFDehgIVvHFBPW23y.png', 'name': 'Gramercy Pictures', 'origin_country': 'US'}, {'id': 103331, 'logo_path': None, 'name': 'G-BASE', 'origin_country': 'US'}, {'id': 73045, 'logo_path': None, 'name': 'LHF Film', 'origin_country': ''}, {'id': 74795, 'logo_path': None, 'name': 'Nu Boyana Film Studios', 'origin_country': 'BG'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]",2016-03-02,205754447,London Has Fallen,6.1,en,3972
1709,78215,0,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","Based on a true story. On 27 April 1940, Luftwaffe pilot Horst Schopis' Heinkel 111 bomber is shot down near Grotli by an RAF Blackburn Skua L2940 fighter, which then crash-lands. The surviving German and English crew members begin to at shoot each other, but later find themselves huddled up in the same cabin. In order to survive the harsh winter in the Norwegian wilderness, they have to stand together. An unlikely, lifelong friendship blossoms.",39.206,"[{'id': 8288, 'logo_path': None, 'name': 'Zentropa International Sweden', 'origin_country': 'SE'}, {'id': 320, 'logo_path': None, 'name': 'Trollhättan Film', 'origin_country': 'SE'}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR'}, {'id': 5241, 'logo_path': None, 'name': 'FilmFondet Fuzz', 'origin_country': 'NO'}, {'id': 73895, 'logo_path': None, 'name': 'Zentropa International Norway', 'origin_country': 'NO'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 2026, 'logo_path': '/q9s9KGhSsFEnpTmLLwprytB3T3d.png', 'name': 'FFA', 'origin_country': 'DE'}, {'id': 451, 'logo_path': '/g1GRk1SdwxNwg5J3aXtrqTaXo8k.png', 'name': 'Medienboard Berlin-Brandenburg', 'origin_country': 'DE'}]",2012-03-09,712216,Into the White,6.9,no,242
1710,16523,100000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]","Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",42.699,"[{'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 4171, 'logo_path': '/ip8rzankhLLhJGGkvfCirfUM26d.png', 'name': 'Playtone', 'origin_country': 'US'}, {'id': 5289, 'logo_path': None, 'name': 'Wild Things Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]",2009-10-16,100140916,Where the Wild Things Are,6.5,en,1520
1711,756278,0,"[{'id': 27, 'name': 'Horror'}]","Rachel, a concerned researcher, and her team have set out to sea to prove that the disappearance of a family and crew from a merchant ship was for reasons having to do with the supernatural. Her theory that those on the Mary Celeste vanished into a ""rift"" between dimensions proves true as the boat breaks down and her crew begins to vanish one by one.",37.811,"[{'id': 142284, 'logo_path': None, 'name': 'Featured Artists Agency', 'origin_country': ''}, {'id': 88606, 'logo_path': '/3w49QoRwptUujWxSjcR3iEr1XSU.png', 'name': 'Vertical Entertainment', 'origin_country': 'US'}]",2020-10-23,0,Haunting of the Mary Celeste,5.8,en,28
